"date" "BAC" "INTC" "JPM" "LIN" "MCD" "MSFT" "PG" "T" "VZ" "WMT" "SP500" "Mkt.RF" "SMB" "HML" "RF"
"22" 2003-03-31 -0.0254968112310602 -0.0562316859391141 0.0454148365789986 0.0706689311315425 0.0624537304501382 0.0215188725694337 0.0878330139613881 -0.0355774543258304 0.0222673742279518 0.0844731285818687 0.00835756856615144 1.09 0.91 -2.08 0.1
"23" 2003-04-30 0.107869412548752 0.130220687723101 0.255492121913062 0.0307013563131535 0.182572487767597 0.0561746474236082 0.0136037066758812 0.179717432965588 0.0690590869645404 0.0824525046067379 0.0810441068727261 8.22 0.7 0.92 0.1
"24" 2003-06-30 0.0741746958158995 -0.000480270400276095 0.0401698920555384 0.00539523296150657 0.177789881579265 0.041853321574238 -0.0287521148806731 0.00353502915253889 0.0422724938810008 0.0218183554432287 0.0113222145251615 1.42 1.83 0.42 0.1
"25" 2003-07-31 0.0447929335721211 0.196059213743401 0.0357567027312167 0.0758740019920952 0.0430648513547212 0.0300313720240144 -0.00961175913932555 -0.0758060587602395 -0.104189659764494 0.0417369543232016 0.0162237024114931 2.35 5.21 -1.06 0.07
"26" 2003-09-30 -0.00524907181853429 -0.0374257087910376 0.00321475273657512 -0.0260488857768999 0.0499553588049737 0.048265898353496 0.0633521148382545 -0.00934994518966703 -0.0815405303353476 -0.0561096362114096 -0.0119443645207452 -1.24 0.7 0.08 0.08
"27" 2003-10-31 -0.0295997286885878 0.19731108686705 0.0558794569365357 0.123163838832665 0.0620224546605699 -0.0544374692788429 0.063989357439352 0.0912081917970626 0.0478007227615616 0.0571736539657497 0.0549614863840107 6.08 2.64 1.83 0.07
"28" 2003-12-31 0.0775386580427113 -0.0444248328472359 0.0375702896957486 0.0682877422954438 -0.031213204840799 0.0645662815314936 0.0378220424349789 0.11984540090124 0.0682094764466843 -0.0448760898652136 0.0507655410012393 4.29 -2.76 1.61 0.08
"29" 2004-03-31 -0.00179519110202775 -0.0684926748588545 0.0226722071965939 0.0262611836388054 0.00954043952036288 -0.0603089234496841 0.0231197384327078 0.022074003103342 -0.0466998680324666 0.00443509525905839 -0.0163589192142612 -1.32 1.75 0.25 0.09
"30" 2004-04-30 -0.00605055676112576 -0.0540438006453926 -0.0964257892388688 -0.0153555611619867 -0.0469021632502987 0.0481345942443705 0.0135208713497597 0.0273389913466229 0.0435112972018601 -0.0450663453432654 -0.0167907518622987 -1.83 -1.73 -3.04 0.08
"31" 2004-06-30 0.0278253605947467 -0.0332747862878217 0.0523889010455305 0.0832814244428222 -0.0151515946974669 0.0888297025189237 0.00983101013775967 0.0232071467340951 0.0465585483460791 -0.0579575766226951 0.0179889986691957 1.86 2.26 1.22 0.08
"32" 2004-08-31 0.0582281026277838 -0.125295951087484 0.0602732851141483 0.0286442831114322 -0.0174546823558536 -0.0389424108672773 0.0732503197178658 0.0177585847856356 0.0184226301608654 -0.00405811208535578 0.00228734984055223 0.08 -1.57 1.04 0.11
"33" 2004-09-30 -0.0269479555060015 -0.0577732856792271 0.00379016323905645 0.0571081785633063 0.0373800419682002 0.0128205942621089 -0.0330536778630182 0.00620355145232931 0.00331200790241226 0.0100618536475792 0.0093638756915515 1.6 3.01 -0.05 0.11
"34" 2004-11-30 0.0330428624335215 0.0071728064344998 -0.024611806071474 0.0639809866754755 0.0741202516322466 0.0683173095846483 0.044939996267344 -0.00356308643578396 0.0544759409281759 -0.0344951389178489 0.0385949361981524 4.54 3.72 1.48 0.15
"35" 2004-12-31 0.0255350365492748 0.0451290647208988 0.0361226919942432 -0.0134687569748738 0.0429406990471808 -0.00335701948613443 0.0299175124736317 0.0238379078759066 -0.0174635656631424 0.0170693974244949 0.0324582131440454 3.43 -0.1 -0.13 0.16
"36" 2005-01-31 -0.0131945139443324 -0.0401874060714262 -0.0346827363243251 -0.0226499802685818 0.0102930797756988 -0.0164670703827123 -0.0292531576623002 -0.06615985121462 -0.112917388305866 -0.00795152128951671 -0.0252904670994946 -2.76 -1.69 2.1 0.16
"37" 2005-02-28 0.0060380962500306 0.0723960585094356 -0.020894773596982 0.0389336801556017 0.0213032639608994 -0.0396643547073924 -0.00262957254490725 0.0126263387251644 0.0106774887500771 -0.0150761246819214 0.0189033460783166 1.89 -0.52 1.59 0.16
"38" 2005-03-31 -0.0455390537963183 -0.0316803196009425 -0.053351663875322 0.0718041199681219 -0.0586459562504096 -0.0393477323019841 -0.00169550538038576 -0.0153780306095981 -0.0130665508285667 -0.0262020213959203 -0.019117655748441 -1.97 -1.36 2.14 0.21
"39" 2005-05-31 0.0284186263300077 0.150119612739694 0.0073264398842221 0.000854112791731865 0.0556124245872014 0.0229980619214003 0.0184665351495132 -0.0176467991919468 -0.0117317015961389 0.00511647292447459 0.0299520462625658 3.65 2.78 -0.61 0.24
"40" 2005-06-30 -0.00566822286402524 -0.0348659687558803 -0.0120282917863914 -0.0020108690456031 -0.103102753672853 -0.0372098650796097 -0.0435173937797662 0.0158252219430621 -0.0234591465636002 0.0205379692618632 -0.000142714225765839 0.57 2.53 2.83 0.23
"41" 2005-08-31 -0.00148956501922592 -0.0495619459126296 -0.0355718054397577 -0.0220692193049853 0.0410654502886025 0.0722842450007 -0.0026963191509618 -0.0151327979083846 -0.0444059183776762 -0.0860743413996069 -0.0112221048744966 -1.22 -0.95 1.24 0.3
"42" 2005-09-30 -0.0216126620154626 -0.0416019673803809 0.001180255950189 -0.00391797217303269 0.0320489762586325 -0.0602627289252844 0.071737463411806 -0.004568333448423 -0.000611148178928156 -0.0253558303599541 0.00694902469476033 0.49 -0.61 0.76 0.29
"43" 2005-10-31 0.0389548766395786 -0.0466532419434196 0.0901438779936936 0.0308784247134877 -0.0564348844011623 -0.00116570219419954 -0.0535705581307319 0.00856870587358793 -0.0238261061769932 0.0796435811894292 -0.0177407800663194 -2.02 -1.23 0.37 0.27
"44" 2005-11-30 0.0604891032866801 0.139219408954184 0.0445115810756551 0.0524183621570846 0.0931772916944564 0.0802000583933038 0.0214323471424003 0.0444446077608325 0.0149156666293384 0.0264219257912717 0.0351860959297265 3.61 1 -1.22 0.31
"45" 2006-01-31 -0.0416033035216287 -0.148237935588082 0.010056567960496 -0.0052870162574471 0.0382556787335737 0.0764817709344792 0.0282324813919215 0.0739281302004231 0.0647626215173347 -0.0147442135776795 0.0254667713486416 3.04 5.43 0.89 0.35
"46" 2006-02-28 0.036625872455369 -0.0264514483437899 0.0349688227090652 0.0246773951684318 -0.00285601950507641 -0.0422360391993802 0.0118186403418601 0.0631985318996378 0.0644344319426466 -0.0162651649912213 0.000453157630725398 -0.3 -0.41 -0.31 0.34
"47" 2006-03-31 0.00419002034733884 -0.0553399224786977 0.0121536531222994 0.0263655802174712 -0.0157545196529668 0.0126537769842312 -0.0383782115857958 -0.01993483021694 0.0106823653707855 0.0453023709876743 0.0110958104592496 1.46 3.48 0.54 0.37
"48" 2006-05-31 -0.0203909988854627 -0.0934707107967827 -0.0603786337719208 -0.0611086370008617 -0.0404972991843867 -0.0584545752529694 -0.0680296623215274 -0.0057227664332552 -0.0551012573869021 0.0797227137551406 -0.0309169161411509 -3.57 -3.1 2.48 0.43
"49" 2006-06-30 -0.0061981266360629 0.0543842933434238 -0.0150097023257751 0.0293178900913311 0.0129634752299816 0.028697749428261 0.0248850209822686 0.0702223740867052 0.0730531218362946 -0.00577978703166326 8.65962277825094e-05 -0.35 -0.35 0.92 0.4
"50" 2006-07-31 0.0713094329454103 -0.052631856341708 0.0950550234998775 0.0155554845291357 0.0532738202634289 0.032617743443311 0.0164374275554342 0.088265204483134 0.0222908119255185 -0.0761883189463993 0.00508587879799083 -0.78 -4.01 2.62 0.4
"51" 2006-08-31 0.0096485215567268 0.0934383077320418 0.000876782432765566 0.0468629502743954 0.0144105634940044 0.0720966540418269 0.101423407741777 0.0380128659885697 0.0402130545989459 0.00874812161891425 0.0212741930323481 2.03 1.05 -1.97 0.42
"52" 2006-10-31 0.00560014659890418 0.0374333590249138 0.0174663597610587 0.0184243905642449 0.0715742781312751 0.0497251673102355 0.0278677352516943 0.062703173807986 0.00728559555904384 -0.000811115296195375 0.0315080029615542 3.23 1.69 -0.26 0.41
"53" 2006-11-30 0.0100509691703807 0.00768394172049991 -0.0244520464285422 0.0356850823478949 0.0256299847901706 0.0261368043070482 -0.00946515768890444 -0.00992662378283482 -0.0197395704764256 -0.0645292248825323 0.0164666567278202 1.71 0.78 0.06 0.42
"54" 2007-01-31 -0.0151712497196717 0.0350620940443929 0.0619265266047917 0.0628690064532635 0.000451290007261962 0.0334890581446785 0.0141723894043104 0.0637067318816693 0.0457016987627075 0.0326986257981106 0.0140590427350398 1.4 0.17 -0.69 0.44
"55" 2007-02-28 -0.0225073460886179 -0.0474108905887703 -0.030237543674287 -0.0217254270157241 -0.014881893708501 -0.0840024344287356 -0.0212731830180554 -0.0220565075568562 -0.0290755599281196 0.013000192526716 -0.0218461760335282 -1.96 1.3 -0.14 0.38
"56" 2007-04-30 -0.00235203922464122 0.123889500081537 0.0845346479242988 0.0252542704501018 0.0716976618746428 0.0742735995310895 0.0252632157734221 -0.00903914720446108 0.0176973232829274 0.0206601079813231 0.0432906906024242 3.49 -2.16 -1.41 0.44
"57" 2007-05-31 0.00728678126771198 0.0369712138106251 -0.00518219255464891 0.0548406722903982 0.0470173645886482 0.0283706802604677 -0.013198782624694 0.0676651784135383 0.140125780354767 -0.00206746362611188 0.0325492287099349 3.24 0.26 -0.63 0.41
"58" 2007-07-31 -0.0300676740384437 -0.00505429937735713 -0.0845635852699506 0.0643143584735386 -0.0569348271723655 -0.0162879092071094 0.0166260070427982 -0.0481356009749467 0.0453043881576582 -0.0448972243534101 -0.0319818783168025 -3.73 -2.46 -3.6 0.4
"59" 2007-08-31 0.0687477616723655 0.0952706825086327 0.0115883636998269 -0.0125291553103007 0.028828184292262 -0.00549509312049457 0.0557713943053364 0.0181301889467016 -0.0173627063608742 -0.0456983728228229 0.0128635715315568 0.92 -0.17 -1.98 0.42
"60" 2007-10-31 -0.0395860833060735 0.0402168532885387 0.0340853821931708 0.0205343331604735 0.0969341197481595 0.249491301425993 -0.00674911799443845 -0.00386793890646642 0.0503689349948095 0.0357387010302519 0.0148223383003112 1.8 0.25 -2.83 0.32
"61" 2007-11-30 -0.0445317796599729 -0.0263786007981608 -0.0293617913796475 -0.00116992789234194 0.0043115149604438 -0.0841870357487745 0.0644418335860539 -0.0856663085790111 -0.0620798646643969 0.0595003913541468 -0.0440434172248144 -4.83 -2.77 -1.1 0.34
"62" 2007-12-31 -0.0925822521454147 0.0222394667875996 -0.0431827643056005 0.0426773915520218 0.00752514386252523 0.0595241769942749 -0.00783769847074522 0.0876729667675362 0.0111086618714733 -0.00325229679589867 -0.00862850903396861 -0.87 0.11 -0.55 0.27
"63" 2008-01-31 0.0700436709801247 -0.208552019364263 0.0954472073324286 -0.0902944067700688 -0.090476913116579 -0.0842700414492614 -0.10446523706099 -0.0648405208546786 -0.10233404408999 0.0675366158024013 -0.0611634319359364 -6.36 -0.88 3.76 0.21
"64" 2008-02-29 -0.099886374306108 -0.0478057885521975 -0.142405043669775 -0.00520431230217733 0.0167828262885878 -0.162401997795513 0.0116170929633153 -0.0950893197920586 -0.0646407133934027 -0.0226644316271182 -0.0347611927726245 -3.09 -0.35 -0.72 0.13
"65" 2008-03-31 -0.0300421140945016 0.0605911203324305 0.0565806102701696 0.0541542546267846 0.0306783502438737 0.0433825991224634 0.0587792304705554 0.0996264523883825 0.00357918754389019 0.06736632249154 -0.00595962361452984 -0.93 0.79 0.09 0.17
"66" 2008-04-30 -0.00976032079701583 0.050991414106583 0.118472126170717 0.0840559394589686 0.0683167571298757 0.00493280351820791 -0.0376184428007371 0.0211758532173369 0.0729398849239389 0.100607326559615 0.0475466979131989 4.6 -1.54 -1.07 0.18
"67" 2008-06-30 -0.284398112854908 -0.0733391363250292 -0.202092890252984 -0.00471523930400064 -0.0460891734529096 -0.0286016555202008 -0.0793338632639456 -0.155639413644371 -0.0798020833651633 -0.0266712251895966 -0.0859623849028036 -8.44 1.1 -2.61 0.17
"68" 2008-07-31 0.378298786198089 0.0330537894216929 0.197465246158839 -0.00541145454747516 0.0635007412109319 -0.0650674841863359 0.0835316317756711 -0.0741528503415989 -0.0266049086417015 0.0430602211454307 -0.00985937109375001 -0.77 2.45 5.43 0.15
"69" 2008-09-30 0.146442835810317 -0.181023653812561 0.213301669773915 -0.198086649925303 -0.00483846809606669 -0.0219862252166679 -0.0011463731704261 -0.127227068232942 -0.0862759318292098 0.0138821409613026 -0.0907914337790846 -9.24 -1.21 6.26 0.15
"70" 2008-10-31 -0.309428937578261 -0.144153468212354 -0.109886684063451 -0.0918592153570201 -0.0611020891869366 -0.163357339861284 -0.0679774822611469 -0.0260538874321317 -0.0604527976837147 -0.0681247020803472 -0.16942452376742 -17.23 -2.52 -2.29 0.08
"71" 2008-12-31 -0.113803958504102 0.0623185155646973 -0.00410603337943893 0.0121278274582499 0.0585530677237265 -0.0385754616604446 -0.0393164416367319 -0.0021005851418413 0.0382847032397513 0.00756168745343166 0.00782157689705398 1.74 3.56 0.08 0
"72" 2009-03-31 0.731325778038416 0.179748578978651 0.163238469648463 0.194372601763632 0.0444015674950904 0.13746170760525 -0.0224205040809859 0.0601601080070648 0.0585349699642339 0.064051525330747 0.0854044616224947 8.95 -0.03 3.3 0.02
"73" 2009-04-30 0.309383395014967 0.0499001538142902 0.24374483626729 0.108782913602424 -0.023456049316686 0.102884844726254 0.0589748302243602 0.0325881457620412 0.0188244650105629 -0.0326298050066888 0.0939250798621647 10.18 5.15 4.86 0.01
"74" 2009-06-30 0.172279094827586 0.0527989861735481 -0.0756097771211908 -0.0240132946098051 -0.0173722042901198 0.13786537688623 -0.0161726316169963 0.00201677083902196 0.0502394663101717 -0.0261359115769525 0.000195826530303034 0.43 2.57 -2.58 0.01
"75" 2009-07-31 0.12045433677508 0.16314171170727 0.13476234738462 0.100042020042658 -0.0422682138206187 -0.010517131382354 0.0949838312711306 0.0740580115094454 0.0600571121161546 0.0297278446042433 0.0741417270167166 7.72 1.89 4.96 0.01
"76" 2009-08-31 0.189316659200893 0.0632898597785461 0.124450078537492 -0.0199542499101385 0.0304448527497339 0.0539369009582029 -0.0252205024409206 -0.00686256737126856 -0.0321173865005546 0.0254415889401203 0.0335601892404949 3.33 -1.12 7.59 0.01
"77" 2009-09-30 -0.0375050449449328 -0.0369098230413377 0.00828352231630891 0.0718522501121532 0.0147580482128806 0.043407721628032 0.0704121102199988 0.0368522584703899 -0.0248064412100677 -0.0349912563440339 0.0357233457884587 4.08 2.41 0.87 0.01
"78" 2009-11-30 0.0871058605643791 0.0123707336211425 0.0172368737553912 0.0326027547405352 0.0884563366678792 0.0652721436827286 0.0749997737314325 0.0494740932353268 0.0631971465786294 0.0980270825784408 0.0573640619813736 5.56 -2.48 -0.29 0
"79" 2009-12-31 -0.0492442984908049 0.0624999323176578 -0.019297859972517 -0.016210898694731 -0.0128063962825335 0.036382191932685 -0.0275861635028881 0.0404599705758397 0.0530830207162249 -0.0152237671014853 0.0177705711884004 2.75 6.12 -0.11 0.01
"80" 2010-03-31 0.0720798221811436 0.0857281413581881 0.0662381408004475 0.111100648316508 0.0449496589718077 0.0216253787500047 -0.000158003491279146 0.0415157592397415 0.0722437505798355 0.0340925121348783 0.0587964260318918 6.31 1.43 2.16 0.01
"81" 2010-04-30 -0.00112069725718134 0.0246748723142309 -0.0474272366401594 0.00927733261277686 0.0580031742030409 0.0426767688086676 -0.00998269705571708 0.0248742488308882 -0.0539398177626135 -0.0352522107431756 0.0147592298837911 2 4.87 2.93 0.01
"82" 2010-06-30 -0.0864478654934815 -0.0919704306627601 -0.075037734274096 -0.0150679957699602 -0.0149542086648531 -0.10813984010093 -0.0181700428327403 -0.00452637753479201 0.0181686789553444 -0.049248329147466 -0.0538824420264151 -5.57 -1.84 -4.52 0.01
"83" 2010-08-31 -0.112535858900694 -0.135689688658565 -0.0973186582959952 -0.00909893053587696 0.055602079388847 -0.0858114972383925 -0.0243625616616648 0.0420203438819626 0.0161733670413469 -0.0147954114489429 -0.0474491840402872 -4.77 -3.01 -1.94 0.01
"84" 2010-09-30 0.0522090524793895 0.0865877382871716 0.0467544902008556 0.0546171573254266 0.0198468806623597 0.0434598336511087 0.0050276346634428 0.0580833837670809 0.103623392394619 0.0674112530356135 0.0875511029440201 9.54 3.95 -3.28 0.01
"85" 2010-11-30 -0.0436682484709067 0.0636237950934879 -0.00611218549114545 0.00777300743832998 0.0146962042790433 -0.0470488818039247 -0.0393269258857684 -0.0255960297863441 -0.0144702074846536 -0.00147666518736489 -0.00229024979894321 0.6 3.74 -0.97 0.01
"86" 2010-12-31 0.219378441410194 -0.00614390790772368 0.134224184360588 0.042119708823154 -0.0196679657737733 0.104909048163487 0.0533815035485015 0.0572150877148256 0.117775336701255 0.0025561327321959 0.0653000404898547 6.82 0.65 3.73 0.01
"87" 2011-01-31 0.029235332874288 0.0204467681337708 0.0606227735909037 -0.0254527721191605 -0.0402556049849387 -0.00644951489977175 -0.0113789201529443 -0.0496780267445283 0.00859420803043132 0.0396808926855348 0.0226455739800868 1.99 -2.47 0.68 0.01
"88" 2011-02-28 0.0407865697404215 0.00893640311372468 0.0389408876972508 0.0681424152617915 0.035684356723326 -0.0358056499698282 -0.00126714876831724 0.0312499961129524 0.0364965488932951 -0.0729444556686658 0.0319565640529522 3.49 1.53 1.36 0.01
"89" 2011-03-31 -0.0665095379328191 -0.0600833285358782 -0.012636373448096 0.0275825679215498 0.00541693752906736 -0.04477041074259 -0.0229974665387526 0.0785766702095683 0.0438784850833105 0.00836517566861561 -0.00104731320381857 0.46 2.61 -1.74 0.01
"90" 2011-05-31 -0.0431595718325182 -0.0200100493737111 -0.0523782449796901 -0.00545020103909855 0.049009236006921 -0.0287836149322396 0.0323572839701389 0.0141388938040452 -0.0224984468176037 0.0110107021896944 -0.0135009527669306 -1.27 -0.65 -2.05 0
"91" 2011-06-30 -0.0664394016132456 -0.0155488826940411 -0.0531912023905506 0.0290812441802391 0.0340942223464535 0.039584330618933 -0.0511940956892631 -0.00475306051560553 0.00812347295182758 -0.0376675814709219 -0.0182574612656971 -1.75 -0.15 -0.45 0
"92" 2011-08-31 -0.157561879127749 -0.0897214363250275 -0.0714462057487368 -0.049691203420579 0.0525154074261698 -0.0230694387928153 0.0356155548097914 -0.0266572417255607 0.0249361223129108 0.0164066156562521 -0.0567911074635976 -5.99 -3.08 -2.42 0.01
"93" 2011-09-30 -0.25091787036387 0.0601093123796246 -0.198082905922133 -0.0460099070869869 -0.028647198933941 -0.0642859943150798 -0.00785188644686852 0.00140423924192024 0.0174177736068997 -0.0242527896097331 -0.0717619883037601 -7.59 -3.37 -1.62 0
"94" 2011-10-31 0.116013094503463 0.149953474813777 0.16420948250307 0.0876117851934595 0.0572763110774062 0.0699076463547215 0.0210778957621383 0.0435503366528076 0.0188870117075055 0.0928710424314783 0.10772303853581 11.35 3.36 0.12 0
"95" 2011-11-30 -0.201942984946578 0.0240944834722314 -0.109033433903529 0.00324581712591132 0.0364944446609217 -0.0321963261026579 0.00906386356694977 -0.0112586342539588 0.0202812566955548 0.0384344498510816 -0.00505871519358725 -0.28 -0.13 -0.33 0
"96" 2012-01-31 0.282374258913006 0.0894846386813541 0.129879724897538 -0.00654793837183421 -0.0127577107410738 0.137519202049574 -0.0474669293759541 -0.0131639371430091 -0.0491061779512819 0.0267739236996092 0.0435830622185063 5.05 2.06 -1 0
"97" 2012-02-29 0.119190337862836 0.0255408723263593 0.0520107187870209 0.0263653299976574 0.00936229507487996 0.0819153611424004 0.0726524789163203 0.0401222750238772 0.0119487970686649 -0.0371577877224448 0.0405894641308417 4.42 -1.83 0.32 0
"98" 2012-04-30 -0.152559807354868 0.00995727953999492 -0.0591267746942096 0.00924664084045634 -0.00662611796389823 -0.00743959144546891 -0.045107196171071 0.068689361586334 0.0701766572250464 -0.0374181419942206 -0.00749745270927038 -0.85 -0.37 -0.8 0
"99" 2012-05-31 -0.0924918025643691 -0.0835453763419202 -0.228711109323201 -0.0817635199839032 -0.076044589591394 -0.082400437741129 -0.0212130933629892 0.0382862239785007 0.0312034578507061 0.124879205238155 -0.0626507256331776 -6.19 0.09 -0.78 0.01
"100" 2012-07-31 -0.102689690128011 -0.0356474954823474 0.0159575715208511 -0.0457095686253767 0.00937546259600874 -0.0366132321616381 0.0628544058674816 0.076619412407444 0.0271928243408075 0.0675560511420676 0.0125975741261544 0.79 -2.64 -0.07 0
"101" 2012-08-31 0.0885560320836505 -0.0253884534306793 0.0316666195395394 0.0167693128714097 0.00933602599752081 0.0527376575710856 0.04105981794345 -0.0337552114057209 -0.0487372999253883 -0.0193119364765971 0.0197633696801482 2.55 0.43 1.21 0.01
"102" 2012-10-31 0.0554922763651968 -0.0454548633856787 0.0372488204625572 0.0224294277194801 -0.0539508764996645 -0.0409946888089758 0.0064673788933578 -0.071841519586735 -0.00961594794123855 0.0165313301206076 -0.0197894098782274 -1.76 -1.14 3.68 0.01
"103" 2012-11-30 0.0579402586832043 -0.0859146806102086 -0.0143952658688767 0.00941540880672864 0.0117691072577537 -0.0596094717317952 0.00852137628937011 -0.0132987336710678 -0.0116487098381722 -0.0399893922946311 0.0028467170173434 0.78 0.54 -0.94 0.01
"104" 2012-12-31 0.178674013990714 0.0536534327607789 0.0703501650994578 0.0262332609079143 0.013442072082448 0.00338066994470276 -0.0277820088186381 -0.012305987833059 -0.0192656448549943 -0.0473671418957987 0.00706823046386451 1.18 1.47 3.52 0.01
"105" 2013-01-31 -0.0249785675016487 0.0203688844852679 0.0773989007908014 0.00840529002350188 0.0802630747870059 0.0277053576692188 0.116060844221243 0.0453302346819597 0.0196075109584759 0.0252089033427554 0.0504280965195785 5.57 0.36 0.91 0
"106" 2013-02-28 -0.0070581729920548 0.00306103848043349 0.0397448159192089 0.0242823811462332 0.0145204088222777 0.021135122514641 0.0135709129853248 0.0321931529142983 0.0669570366046137 0.0118655844669544 0.0110606491952592 1.29 -0.42 0.07 0
