"date" "BAC" "INTC" "JPM" "LIN" "MCD" "MSFT" "PG" "T" "VZ" "WMT" "SP500" "Mkt.RF" "SMB" "HML" "RF"
"41" 2000-10-30 0.0458968836554212 -0.0296497697367828 0.0248899358719112 0.0229684631835414 0.0483192373228203 0.020313956258921 -0.000811973819597078 0.0321864723175769 0.0435802435936632 0.0115609043987801 0.013830353157146 0.74 -1.63 1.86 0.025
"42" 2000-10-31 0.0226065314531527 0 0.0400000266136233 0.0293606623958518 -0.00601205089283052 -0.00271512362834492 -0.0707319838344678 -0.00752686172085448 0.0440186258550899 0.0371433845643208 0.0219781714303278 2.75 0.67 -1.72 0.025
"43" 2000-11-01 0.00650191894337704 -0.00277757772841503 0.00412059329826109 -0.0352348591425012 0.0201611816407736 0.0108896529303291 -0.0341205781916263 -0.0281690342849926 -0.035675566663518 0.02892480183462 -0.00572271782751843 -0.48 -0.31 0.61 0.024
"44" 2000-11-02 0.0180880571188609 0.0403895879905471 -0.00410368368676328 0.0139130659180597 0.00988139734411897 0.00987401652834086 -0.0153987416812825 -0.00111507020805124 0.0358740893401384 0.0374835300688798 0.00499569042433623 1.05 1.24 -1.07 0.024
"45" 2000-11-03 -0.0114210052324737 -0.0156425570790769 -0.0233514548007441 0.0188681357642997 0.013698711062013 -0.0293332229329667 0.00459981179569602 0.0212057492068165 -0.0129866447414283 -0.0219346239741463 -0.00114120439511101 -0.03 1.04 -0.93 0.024
"46" 2000-11-06 0.0487803909964444 0.0136051970629281 0.0239097830181889 -0.0134680320997189 -0.0115827520207533 0.0183146885300545 0.00366317059035248 -0.0109289794050749 -0.0252193352887486 0.0343001390032578 0.00385507729601353 0.13 -0.75 0.07 0.024
"47" 2000-11-07 -0.00734428107869678 -0.00805305336920181 -0.0123621797388762 0 -0.00781286685408877 0.014388893029212 -0.000912587399328535 0.00883951064419142 -0.0112488862266706 -0.001275902014376 -0.000223396346281213 -0.08 0.2 0.12 0.024
"48" 2000-11-08 -0.038224147479372 -0.0757780972069098 -0.0305984804482065 0.0119450286207434 -0.00393695544340777 -0.0150712584016752 0.014612238562586 0.00547643749597038 0.00227558447645904 -0.00383125216982305 -0.0157765482054116 -1.97 0.24 2.09 0.024
"49" 2000-11-09 0.0205132470608562 -0.0307470604649385 0.0129127137684704 -0.025295094789991 0.00395251632406501 0.020702212895428 0.000899921520818747 0.00435762406117957 0.0170258702350472 -0.0333328176930336 -0.00648559109042768 -0.96 -0.39 0.91 0.024
"50" 2000-11-10 -0.0276389466615491 -0.105740295908385 -0.0297452808231562 -0.0155706974232548 0.0413388810720794 -0.0493825670435833 0.0305754766812794 -0.00867705224499371 0.00781239331488437 -0.0729449416473403 -0.0243975849800993 -2.69 -0.55 2.5 0.024
"51" 2000-11-13 -0.0193790625017004 0.032094663965941 -0.0160580310042391 -0.0140595275545844 0.00654516684825612 -0.0139148011251756 0.00872623308880471 0.0153173922944783 0.00885963040263582 0.0371963281381618 -0.0107761242591565 -1.39 -0.08 1.61 0.024
"52" 2000-11-14 -0.0329385230075334 0.0720133528389348 0.0103857810258143 0.0213902342318242 0.0113421022845883 0.0357478947072782 0.00259476453709828 -0.0118532740616532 -0.0208561083900402 0.0344830322181369 0.0234521415312217 2.66 -0.01 -1.94 0.024
"53" 2000-11-15 -0.0844685621403498 0.0137399032771308 -0.0425843563851379 -0.0122166065407965 -0.00373818378604451 0.0181654800007778 0.0129428408740682 0 -0.0280271619020884 0.0453331260604108 0.00496048898590962 0.6 0.03 0.04 0.024
"54" 2000-11-16 -0.00297685698956907 -0.0361440767042749 0.00306689838688601 -0.0265016644739713 -0.0187617043050741 -0.0160572846986985 0.00936922432393938 0.0130857283726815 -0.00692021848132973 -0.0153061712968694 -0.0125845347619548 -1.67 -0.64 1.74 0.024
"55" 2000-11-17 -0.0373132606389598 0.0374994600652419 -0.0305809099044462 0.00907499913074727 0.0229443904109405 0.00181339511555101 0.0227848413203 -0.0355220756860444 -0.0360047649435588 0.00647649290055297 -0.00335196978912089 -0.52 0.75 0.51 0.024
"56" 2000-11-20 -0.0248061487563906 -0.00903581005780518 -0.0268135193421923 -0.0233817178438039 0.00186944225703289 -0.0271494668230022 -0.0107260969913967 0.0178570012678032 0.00722897666756905 -0.0141563404509729 -0.0183516922558704 -2.46 -0.29 1.64 0.024
"57" 2000-11-21 0.00794900230655804 0.036474566474942 0.00324186254334879 0.00184160151534329 0.013059679402631 0.00837235835495798 -0.0116764027794773 -0.00109624681225018 0.00358857332667606 -0.0156659309662707 0.00352294842741419 -0.05 -0.74 0.56 0.024
"58" 2000-11-22 -0.0268135516118847 -0.0337247083474017 -0.0323104824964273 0.00919116758496918 0.00920791867789994 0.00737993061430542 0.0185655288121176 0.027442253462729 0.0107268546784682 -0.0265256786096154 -0.0185475128549674 -2.12 -0.29 2.06 0.024
"59" 2000-11-24 0.019448727080696 0.0667680680440197 0.0450748939952381 0.020036393572322 -0.0164232075927431 0.0247251830295829 -0.0240265922293021 -0.029914316558474 -0.00471717816000816 -0.0149863629140585 0.0146783290633223 2.08 0.89 -2.13 0.024
"60" 2000-11-27 0.00953914178065607 0 0.00638962616318328 0.00178586357085675 -0.0519484139063201 0.0107238566259953 -0.0101865695563097 -0.0231275954153028 0.0177728506504025 0.0912862583387666 0.00536600974286183 0.3 -0.27 -0.46 0.024
"61" 2000-11-28 0.0204724553556024 -0.0433854700392753 -0.0349206278799946 0.00178242884241908 -0.0215264890330921 -0.0521665268790137 0.011148641518584 0.00563676388284318 0.0244469009992916 -0.00633692011640274 -0.00954802944238409 -1.67 -1.24 2.68 0.024
"62" 2000-11-29 0.0187155887827402 0.0171003730590504 -0.00164516520689351 0.0391458361114647 0.0400005569787971 -0.0289177337173068 0.0254454135940136 -0.0100894127973923 0.0147726767242484 0.0586734180289925 0.00437102900898512 0.18 -1.63 0.97 0.024
"63" 2000-11-30 -0.0184331257616369 -0.1096495017794 -0.0280057436612776 -0.0154111219175826 -0.0192307949786658 -0.118155363806417 -0.00909808616465613 -0.00453024828886961 0.00671878393590042 0.00602434128796481 -0.0201054465689758 -2.03 -0.76 1.58 0.024
"64" 2000-12-01 -0.00469508906699223 -0.10344778697551 0.0118645807123228 0.0226088750285414 -0.0294120673847391 -0.0130723255466334 -0.0125206707787825 -0.0500568023514115 -0.00222426965884326 -0.0191617060597166 0.000212957915080469 0.51 1.5 -0.61 0.025
"65" 2000-12-04 -0.0188676250757591 -0.0347986860477794 0.0167493589031595 0.0425170479542016 0.0161621734113326 -0.00331105049198444 0.019441736755704 0.015568767468656 0.0167224723249237 0.0512816925580715 0.00740554210906885 0.35 -1.44 0.67 0.025
"66" 2000-12-05 0.056089763032281 0.0929788751529625 0.0889626819788767 0.00078623729306404 -0.0298213733959136 0.0609078582096774 -0.0290213477537113 0.00825469550396596 0.0131575167369709 0.0267133771880212 0.0389216881353758 4.55 0.09 -2.88 0.025
"67" 2000-12-06 -0.0773900079473209 -0.118055500767644 -0.0302572688931065 -0.0114568505853915 -0.0286886426561485 -0.0532355507172225 -0.0145176845098077 0.0152047423469994 0.0173159741151816 -0.00791847094426856 -0.0182196502022706 -1.78 -0.1 1.36 0.025
"68" 2000-12-07 0.0263157963001155 0.0177168666837029 -0.0218403403886155 -0.0115891666889273 0.0210971358016154 -0.0628442788690691 0.0199306452762438 0 -0.0148938398830741 0.00342049633072228 -0.00585286447860967 -0.59 0.01 0.52 0.025
"69" 2000-12-08 0.0480763981284147 0.0522244030150774 0.0207330518941897 0.0134006617372824 -0.0247936572869991 0.024705613464411 -0.031435830733609 -0.0472352031969631 -0.0291575186972846 -0.010226881267957 0.0196047523645322 2.79 0.65 -1.33 0.025
"70" 2000-12-11 0.0626915153615426 0.101102774225073 0.0625004519799863 -0.0115703137349936 0.0148307726661512 0.0665901234499682 -0.0307016740157756 -0.0169281360316559 -0.0189094973838967 -0.0562576609392232 0.00752610493332195 1.15 0.27 -0.96 0.025
"71" 2000-12-12 0 -0.0250415530725333 0.0117642979585642 0.0183945647392345 0.0313151748432086 0.00538222322359738 0.0416289415853666 0.0282897099644865 0.00453453159123529 0.0097325355570026 -0.00653521034648996 -1.07 -0.53 0.53 0.025
"72" 2000-12-13 -0.0115108337058173 -0.027397463987445 0.0348837101069794 0.0459764351082361 0.00809747125788784 -0.0192719645849275 0.0069502229938041 0.0227274286771755 0.039503562710403 -0.0301204949959621 -0.00816090050854834 -1.14 -0.21 0.97 0.025
"73" 2000-12-14 -0.0145561905764746 -0.0105630721217738 -0.0365168804605543 0.00784946955731569 0.0140558767936831 -0.0305677783235796 0.0146680968857347 0.0222224229280876 -0.0141147583310086 0.0149068517477038 -0.0140147619762996 -1.8 0.22 0.89 0.025
"74" 2000-12-15 -0.0118168071075723 -0.0765128650111023 0.0247814316015285 -0.014018508113772 -0.00197975575659481 -0.113738729710543 -0.0289114571511861 -0.0171625247145617 -0.025330340662389 -0.0232558605464649 -0.0214627376828113 -1.96 0.32 1.6 0.025
"75" 2000-12-18 0.0403590467488617 0.0250483339531398 0.0327168759756364 0.02685584259254 0.0257930853325834 -0.0279544030191418 0.0175133044215907 -0.00698510395515706 0.00903932286277853 0.0137845649981165 0.00807069756224776 0.6 -0.77 1.51 0.025
"76" 2000-12-19 0.0172413272169822 0.00563926526542313 -0.0123968758001369 0.00923124984890733 0.0174080704937303 -0.0627447508291235 0.00688390940356398 -0.126611953793374 -0.0705485965197512 -0.05067955033381 -0.0129579616021136 -1.63 -0.53 2.2 0.025
"77" 2000-12-20 -0.0338984271651959 -0.0448598641543667 -0.029288501298583 -0.00457344231022994 -0.0456271203352625 -0.0739195289771241 -0.00769204091665465 -0.0536913192924198 -0.0337350108027388 0.0208068427453336 -0.0312959457346068 -3.59 -1.03 3.17 0.025
"78" 2000-12-21 0.0716374345416941 0.0371819601196051 0.0387930015954132 0.0183767448625893 0.04183265667783 0.046686906297065 0.0267011233351215 0.0184397964817498 -0.026184291702359 0.0574713764757824 0.00800164071668208 0.54 -0.16 0.13 0.025
"79" 2000-12-22 0.00682138846827618 -0.00566049743326502 0.009681907279248 0.0300752937231601 0 0.0690649384544038 -0.0100667469239119 0.0222844351580511 -0.0140847652716978 0.0144931865218294 0.0243869651301354 3.06 0.65 -1.95 0.025
"80" 2000-12-26 0.0040651889152401 -0.00189744594042007 0.00274020048362611 0.0145982486170706 -0.00573598240180329 0.00942114181361609 0.00932186423381598 0.0204359095596927 0.033766176043275 -0.0357143363552962 0.00707530177012128 0.55 -0.5 0.81 0.025
"81" 2000-12-27 0.0107959749666366 -0.0095060813732124 0.0136609369711758 0.015827746615283 0.0192306404912863 -0.00933321229698958 0.027708043577688 0.0200261755043116 0.0163319932883395 0.0382713594336253 0.01043963504584 1.36 0.78 -0.42 0.025
"82" 2000-12-28 0 -0.0499036886255759 0.0121291634431067 0.0014167797248672 0.0226414011406237 -0.0403770642949642 0.00980405122125294 -0.0130884559357743 -0.0321384883784841 0.00713399280632987 0.00398814588125807 0.88 1.83 -0.68 0.025
"83" 2000-12-29 -0.0200262413931621 -0.0282828007723622 -0.0319569942385806 0.0042427383456165 0.0036900031733198 -0.0266476937571586 0.0153720303986935 0.013262035503075 0.0242654215944673 0.00354215711257932 -0.0104480088013913 -1.23 -0.19 1.36 0.025
"84" 2001-01-02 0.0190730403955295 0.0332642324092083 -0.0316371246031845 -0.0295773836126108 -0.0147056499870222 0 0.00079627135502025 0.0549739291884217 0.00249411847164982 0.0141174366263204 -0.0280319388213666 -3.52 -0.14 1.64 0.026
"85" 2001-01-03 0.0681815034999809 0.102112928790775 0.158997207182641 0.0362845260057236 0.00559696263660747 0.105187020514631 -0.0493625035849201 0.0124068091876457 0.0572135701636109 0.0846867290844784 0.0500986059036896 5.39 0.7 -4.38 0.026
"86" 2001-01-04 0.031289410980393 -0.0127800184833435 0.0271608467918485 0.0168066742523942 -0.0204082717513977 0.0104301134097042 -0.0309887903229057 0.0147058497478374 0.0294119365097381 -0.0385022094191502 -0.0105524743814034 -1.3 1.04 -0.31 0.026
"87" 2001-01-05 -0.0679607828575446 -0.0513176798257547 -0.0588946664624894 -0.00137768570445762 -0.001893972724054 0.0141942084752011 0.0363009924242521 -0.0338161913522773 -0.00228542934801557 -0.0400447709159983 -0.0262423619573705 -2.98 0.15 2.38 0.026
"88" 2001-01-08 0.00520797430677922 -0.00389845627706298 0.00638593076504756 -0.0179308165864891 0.001897566663557 -0.00381763575244076 0.0216846502851007 0.00761454554761265 0.00133807022040178 0 -0.00191781187355289 -0.36 -0.7 1.26 0.026
"89" 2001-01-09 -0.0259071383484853 0.00978443251398109 -0.0114218102981667 -0.0224716724705788 0.00189387129292684 0.0587488188243319 -0.0253057226101389 0.0361600121044294 0.0230411561219295 -0.0220168359359386 0.00381218963250873 0.51 0.59 -0.41 0.026
"90" 2001-01-10 0.0332449315803989 0.023255970974621 0.0462135804202524 0.00430972705241173 0.00378083574738675 0.0205063086285899 -0.0108881600762699 0.00842343981771565 0.0123872546966315 -0.020141264093792 0.00958638570899994 1.44 0.76 -1.07 0.026
"91" 2001-01-11 0.0180188153212504 0.0113635918088497 0.0625769890830536 -0.011444670732719 -0.0150659256221191 0.0401895069189784 -0.0143945757274639 0 -0.00778597752371502 0.00483651661684403 0.0103176999350065 1.39 1.68 -2.91 0.026
"92" 2001-01-12 -0.00758554129936473 -0.0374531171194069 -0.015011624676849 -0.0188132865151696 0.0286804752135721 -0.0272731706127625 -0.0335048578623713 -0.0274463222220557 -0.00448462779913583 0.0192536518592041 -0.00623287057519117 -0.4 1.26 -0.63 0.026
"93" 2001-01-16 0.0382161343662122 -0.0233462605004684 -0.0023446833596793 0.0162243290854478 0.0148700531519863 -0.0175232034222813 0.0231109155075917 -0.0171778342664303 -0.0202697782482582 0.0330580283003088 0.00614309256303414 0.68 1.18 -0.5 0.026
"94" 2001-01-17 -0.0269939492450281 -0.0278883181825589 -0.00352525677358173 -0.00725657939526214 0.016483806703194 0.00713445210282382 -0.0195563214360545 0.00499382814537808 -0.00804636514836221 -0.0137142691202314 0.00212561485620566 0.37 0.07 -0.65 0.026
"95" 2001-01-18 -0.0126102724276815 0.0553275890852769 -0.0294812498566654 -0.0102341138495767 -0.0306310646915227 0.0484063491041276 0.00890470586553493 0.00496868652014304 0.0336039285709369 -0.0162222523451674 0.0139153199421906 1.16 -0.05 -1.46 0.026
"96" 2001-01-19 0.00510881091115079 0.0427187394005519 -0.0170109241677523 -0.0487443171880177 -0.0241633013132629 0.0990989414235706 -0.0123568352895388 -0.0173052908538868 -0.00672696637286652 -0.0424029300837145 -0.00402822920155388 -0.55 -0.2 -0.21 0.026
"97" 2001-01-22 0.0241419874854456 -0.0055868511470758 0.00617987356927108 -0.00621111246666772 0.0209524414787432 -0.0143440267201628 -0.011618016562735 -0.0163521581210601 -0.025959076691755 0.0344404032339796 0.000268137254415324 -0.01 -0.52 1.23 0.026
"98" 2001-01-23 0 0.0599250346686999 0.0159708593692922 0.0312498036163815 -0.0186570916666995 0.00727662055367784 0.00452128431654741 0.00895136536911934 -0.00231728190600733 0.015457424103108 0.013031498761817 1.57 0.33 -0.18 0.026
"99" 2001-01-24 0.0136479472864759 0.024734962157587 0.0302297380846208 -0.0136368190642662 -0.0627374368226635 0.0392153241043052 0.0072007405731489 -0.0392901327684712 -0.0360049501361615 0.00234241928389034 0.00286682220758316 0.34 -0.53 -0.17 0.026
"100" 2001-01-25 0.0085676638240344 -0.0482756495320256 -0.00352078126498157 0.0138253529002668 -0.0405677961926724 -0.0178748952000112 0 0 -0.0132526047680017 0.00934518880678148 -0.00497693964386858 -0.81 -0.55 1.42 0.026
"101" 2001-01-26 0.0327674246696059 0.0398552474536036 0.0212010276010359 -0.0196973598490201 -0.019027702695167 0.0353895379226088 -0.0098302515651516 -0.0145120205172402 0.0134305951371534 -0.00694419459887563 -0.00188584907745903 -0.11 0.3 -0.19 0.026
"102" 2001-01-29 0.0156513789715489 0.0331008331968394 0.0172093505065432 0.0495209807337693 0.0179309240759951 0.00781239787317212 -0.0346571098196397 0.0259706729204709 0.027084453468341 0.0107228247108853 0.00680474802275555 0.9 0.64 -0.34 0.026
"103" 2001-01-30 0.0268423313737605 -0.00168673127155239 0.0156015001686953 0.0558438262432657 -0.00237106639082296 -0.0174419742895383 0.0635755336437784 0.000417602022637409 0.0114489555779036 -0.00793418397354262 0.0070078770913109 0.63 -0.08 -0.25 0.026
"104" 2001-01-31 -0.0297458420873429 0 -0.0176843196485854 -0.0107119360660098 -0.00339530439165836 -0.0364891772289087 0.0104079339310432 0.00897303508648761 0.0196702251660608 0.0563515741487113 -0.00561971429057706 -0.72 0.42 0.32 0.026
"105" 2001-02-01 -0.0100331356792357 0.0219596932185657 0.0156390764776395 0.0205280877880769 -0.0109030616512865 0.0214947105558785 0.0293711573081075 0.0455018861791128 0.000909412565243795 -0.01936623342288 0.0054611320161555 0.39 -0.19 0.6 0.02
"106" 2001-02-02 0.00600569117313143 -0.0561986468001506 -0.0216652381499811 -0.00353657699817755 0.0137787439344488 -0.0250505240282382 -0.00256964688213357 -0.0148367862322059 -0.0545454399938133 -0.0168759517883559 -0.0174739896078878 -1.9 -0.26 2.14 0.02
